rf_weight,xgb_weight,oof_mae,oof_mean_relative_error,oof_rmse,oof_r2
0.43,0.5700000000000001,6.012355192011944,0.07847081583459248,8.561282234897076,0.9495429127310788
0.44,0.56,6.015512662459826,0.07849306913183149,8.566932811021488,0.9494762858651964
0.45,0.55,6.018754777399455,0.07851670798370212,8.572731140221821,0.9494078711191731
0.46,0.54,6.022112618021932,0.07854199062956348,8.578676922899096,0.9493376684930093
0.47,0.53,6.025621687946419,0.07856944739202311,8.584769852675972,0.9492656779867046
0.48,0.52,6.029233428115568,0.07859845937115134,8.591009616472743,0.9491918996002592
0.49,0.51,6.032949996917229,0.07862896202871282,8.597395894584606,0.9491163333336732
0.5,0.5,6.036811805103617,0.07866152766812733,8.603928360760188,0.9490389791869464
0.51,0.49,6.040794906883796,0.07869579900397661,8.610606682281272,0.9489598371600788
0.52,0.48,6.044917419182651,0.07873224873311353,8.617430520043692,0.9488789072530707
0.53,0.47,6.0492202439634735,0.0787713147132584,8.624399528639328,0.9487961894659217
0.54,0.45999999999999996,6.053670989238664,0.07881223694608712,8.631513356439193,0.948711683798632
0.55,0.44999999999999996,6.058261176331896,0.0788555285491132,8.638771645677542,0.9486253902512017
0.56,0.43999999999999995,6.062948677654105,0.07890067770189761,8.646174032536965,0.9485373088236306
0.57,0.43000000000000005,6.06777710643461,0.07894762488849091,8.653720147234424,0.9484474395159188
0.58,0.42000000000000004,6.072726807275161,0.07899607618010653,8.661409614108178,0.9483557823280664
0.59,0.41000000000000003,6.077799821369124,0.07904629100760201,8.669242051705579,0.9482623372600731
0.6,0.4,6.082977518898575,0.07909788825493162,8.677217072871654,0.9481671043119392
0.61,0.39,6.088231464513849,0.07915077932138202,8.685334284838461,0.9480700834836646
0.62,0.38,6.093566850301956,0.079204822742973,8.693593289315167,0.9479712747752492
0.63,0.37,6.099034321101512,0.07926073571390865,8.70199368257879,0.9478706781866931
0.64,0.36,6.104610857395377,0.07931829162755703,8.710535055565575,0.9477682937179963
0.65,0.35,6.110248078640168,0.07937681571182571,8.719216993962966,0.9476641213691589
0.66,0.33999999999999997,6.115981073696987,0.07943708834093532,8.7280390783021,0.9475581611401807
0.67,0.32999999999999996,6.121823370747791,0.07949910136927871,8.737000884050813,0.9474504130310617
0.68,0.31999999999999995,6.127796991416139,0.07956303690293272,8.746101981707108,0.9473408770418021
0.69,0.31000000000000005,6.133888760141027,0.07962885626252031,8.75534193689301,0.9472295531724018
0.7,0.30000000000000004,6.140117790691209,0.07969659754190428,8.764720310448823,0.9471164414228607
0.71,0.29000000000000004,6.1464555648967725,0.07976590689771211,8.774236658527677,0.9470015417931789
0.72,0.28,6.152869371435221,0.07983652616697179,8.783890532690393,0.9468848542833564
0.73,0.27,6.159353998698919,0.07990836946880613,8.793681480000572,0.9467663788933932
0.74,0.26,6.165929551373131,0.0799815165910544,8.803609043119893,0.9466461156232893
0.75,0.25,6.1726101942015745,0.08005621273849797,8.813672760403568,0.9465240644730446
0.76,0.24,6.179384634561401,0.08013230787241252,8.82387216599592,0.9464002254426592
0.77,0.22999999999999998,6.186234859993327,0.08020973403922747,8.834206789926041,0.9462745985321332
0.78,0.21999999999999997,6.193159912732363,0.08028834481409977,8.844676158203496,0.9461471837414664
0.79,0.20999999999999996,6.200164811665974,0.08036826288722444,8.855279792914029,0.9460179810706589
0.8,0.19999999999999996,6.207261878045182,0.08044975722327669,8.866017212315226,0.9458869905197107
0.81,0.18999999999999995,6.214434709557555,0.08053272774958238,8.876887930932122,0.9457542120886218
0.82,0.18000000000000005,6.221750025467854,0.08061806402423487,8.88789145965268,0.9456196457773922
0.83,0.17000000000000004,6.229159399094513,0.08070528023399313,8.899027305823143,0.9454832915860218
0.84,0.16000000000000003,6.236695951311519,0.0807947589030177,8.91029497334319,0.9453451495145108
0.85,0.15000000000000002,6.244326010462166,0.08088555962066349,8.921693962760889,0.945205219562859
0.86,0.14,6.252048034219251,0.08097773846188447,8.933223771367393,0.9450635017310665
0.87,0.13,6.259886646973791,0.08107174331898433,8.94488389329135,0.9449199960191333
0.88,0.12,6.267797761020394,0.08116709040059403,8.956673819593002,0.9447747024270594
0.89,0.10999999999999999,6.2758179678230945,0.0812645523800157,8.968593038357943,0.9446276209548448
0.9,0.09999999999999998,6.283940560329815,0.08136354601557569,8.980641034790478,0.9444787516024894
0.91,0.08999999999999997,6.292148323157889,0.08146407651424037,8.99281729130659,0.9443280943699933
0.92,0.07999999999999996,6.30042159134761,0.08156586122876822,9.005121287626457,0.9441756492573565
0.93,0.06999999999999995,6.308743504723647,0.08166854352348572,9.017552500866502,0.944021416264579
0.94,0.06000000000000005,6.317147978973715,0.08177282789147623,9.030110405630953,0.9438653953916609
0.95,0.050000000000000044,6.325635042768473,0.08187901332146845,9.042794474102866,0.943707586638602
0.96,0.040000000000000036,6.334227649499684,0.08198719931471375,9.055604176134597,0.9435479900054023
0.97,0.030000000000000027,6.342953153829487,0.08209816412729691,9.068538979337717,0.943386605492062
0.98,0.020000000000000018,6.351813863783692,0.08221177215432494,9.081598349172298,0.9432234330985809
0.99,0.010000000000000009,6.36075431135115,0.08232754494823927,9.094781749035572,0.9430584728249591
1.0,0.0,6.369753786931282,0.0824449093902523,9.108088640349976,0.9428917246711966
