display_name,model_name,split_name,true_distance_m,count,mae,median_absolute_error,mean_relative_error,median_relative_error,rmse,r2,mean_signed_error,median_signed_error,p90_absolute_error,p95_absolute_error,max_absolute_error,within_5m_rate,within_10m_rate,within_20m_rate,overprediction_rate,underprediction_rate
scale only,scale_only,cv_oof,125.0,1018,72.12646604010942,73.22414941928876,0.5770117283208754,0.5857931953543101,78.66891427490971,0.0,-71.96139321065316,-73.22414941928876,114.21519734608485,118.76395951377046,125.00212343171215,0.0137524557956778,0.029469548133595286,0.060903732809430254,0.011787819253438114,0.9882121807465619
scale only,scale_only,cv_oof,150.0,1018,96.53091979348653,98.36861708331395,0.6435394652899101,0.6557907805554263,101.68647556077926,0.0,-96.53091979348653,-98.36861708331395,139.81417690617118,144.46982184387676,150.0,0.0029469548133595285,0.0068762278978389,0.011787819253438114,0.0,1.0
scale only,scale_only,test,20.0,177,42.32214821811352,37.23168086164242,2.116107410905676,1.8615840430821209,52.037803008626696,0.0,39.0410670166118,37.23168086164242,87.13490683627136,95.34356789055197,137.74825686112453,0.05084745762711865,0.14689265536723164,0.3389830508474576,0.8587570621468926,0.14124293785310735
scale only,scale_only,test,30.0,193,37.842038141493695,30.0,1.261401271383123,1.0,47.6108891742232,0.0,30.435791408251998,28.604081839400592,79.54497279465821,91.79404678483583,134.08432391128522,0.10880829015544041,0.18652849740932642,0.31088082901554404,0.7772020725388601,0.22279792746113988
scale only,scale_only,test,40.0,186,33.15448771402703,28.370766533775893,0.8288621928506756,0.7092691633443973,41.07506393638858,0.0,14.743148088867871,11.26694721537256,64.74129472598574,82.6449028476327,143.2111492453069,0.08602150537634409,0.17204301075268819,0.3172043010752688,0.5752688172043011,0.42473118279569894
scale only,scale_only,test,50.0,186,33.437363653811744,34.243296305162694,0.6687472730762348,0.6848659261032539,39.5433286005263,0.0,0.9438577245385776,0.6158532886777301,56.95890185626769,68.8340428625754,102.21301950074562,0.07526881720430108,0.1881720430107527,0.3279569892473118,0.510752688172043,0.489247311827957
scale only,scale_only,test,60.0,203,29.769472336388315,25.994942790494264,0.49615787227313857,0.43324904650823776,35.57972852196032,0.0,-8.454701161634402,-7.359526775172675,60.0,60.0,79.48944156396709,0.09359605911330049,0.18719211822660098,0.3694581280788177,0.4088669950738916,0.5911330049261084
scale only,scale_only,test,70.0,189,34.80965016406101,34.66962941463731,0.49728071662944306,0.49528042020910445,41.632195859015255,0.0,-17.288526675591875,-21.108250683178518,70.0,70.0,80.22978313704272,0.10052910052910052,0.20634920634920634,0.31216931216931215,0.3544973544973545,0.6455026455026455
scale only,scale_only,test,80.0,187,41.71969069274941,40.085690263183956,0.5214961336593678,0.5010711282897995,49.15352861698589,0.0,-29.017205213983523,-30.41503172312767,80.0,80.0,83.6469250836615,0.06951871657754011,0.13903743315508021,0.28342245989304815,0.24598930481283424,0.7540106951871658
scale only,scale_only,test,90.0,190,40.171290238686105,35.97407718531939,0.4463476693187346,0.39971196872577097,48.726662749460495,0.0,-29.781368611243288,-34.4901759154056,82.9309065818311,89.98259658198148,90.0,0.06842105263157895,0.1631578947368421,0.33157894736842103,0.2736842105263158,0.7263157894736842
scale only,scale_only,test,100.0,188,49.32561311322775,45.26689856368499,0.49325613113227756,0.4526689856368499,58.135138111684775,0.0,-44.8601358105973,-44.84397625489822,97.74065514996965,100.0,100.0,0.03723404255319149,0.11170212765957446,0.22872340425531915,0.11170212765957446,0.8882978723404256
scale only,scale_only,test,115.0,187,63.419338163587504,63.032963700226404,0.5514725057703261,0.5481127278280556,70.9460298239608,0.0,-62.74732122543559,-63.032963700226404,106.91736298562957,111.51766865378427,115.0,0.016042780748663103,0.053475935828877004,0.10695187165775401,0.03208556149732621,0.9679144385026738
scale only,scale_only,test,125.0,185,72.30132514113781,73.91707879258212,0.5784106011291026,0.591336630340657,79.10639513588305,0.0,-71.97274679817298,-73.91707879258212,116.87129329281248,118.92004245418806,125.0,0.016216216216216217,0.032432432432432434,0.05405405405405406,0.016216216216216217,0.9837837837837838
scale only,scale_only,test,150.0,189,95.56091113367523,95.39560336452834,0.637072740891168,0.6359706890968556,100.72097229205328,0.0,-95.56091113367523,-95.39560336452834,138.69099812431304,145.2204126628755,150.0,0.0,0.0,0.0,0.0,1.0
depth linear,depth_only_linear,cv_oof,20.0,1087,57.07170452159705,57.14648790637226,2.8535852260798524,2.8573243953186127,57.07903427092501,0.0,57.07170452159705,57.14648790637226,58.20153302963192,58.40750587759752,58.975967298842036,0.0,0.0,0.0,1.0,0.0
depth linear,depth_only_linear,cv_oof,30.0,1065,47.09910730651691,47.16595327492881,1.5699702435505638,1.572198442497627,47.108332729915766,0.0,47.09910730651691,47.16595327492881,48.327677625009,48.451711138514966,48.975967298842036,0.0,0.0,0.0,1.0,0.0
depth linear,depth_only_linear,cv_oof,40.0,1022,37.18368338488041,37.267280552661255,0.9295920846220105,0.9316820138165314,37.19629599275309,0.0,37.18368338488041,37.267280552661255,38.35087820412855,38.551251751115394,38.975967298842036,0.0,0.0,0.0,1.0,0.0
depth linear,depth_only_linear,cv_oof,50.0,1064,27.315065684806015,27.365798400372945,0.5463013136961203,0.5473159680074589,27.331740230538124,0.0,27.315065684806015,27.365798400372945,28.514152424294075,28.640333314747878,28.975967298842036,0.0,0.0,0.0,1.0,0.0
depth linear,depth_only_linear,cv_oof,60.0,1118,17.38211806818809,17.43235287844957,0.2897019678031349,0.2905392146408262,17.40435424395681,0.0,17.38211806818809,17.43235287844957,18.451711138514966,18.633480303186985,18.975967298842036,0.0,0.0,1.0,1.0,0.0
depth linear,depth_only_linear,cv_oof,70.0,1065,7.371427538449107,7.420232394945273,0.1053061076921301,0.10600331992778962,7.430180793389632,0.0,7.371427538449107,7.420232394945273,8.51470762204616,8.640333314747878,8.975967298842036,0.007511737089201878,1.0,1.0,1.0,0.0
depth linear,depth_only_linear,cv_oof,80.0,1095,2.7540481452618417,2.6946688529885847,0.034425601815773026,0.03368336066235731,2.9136604076996657,0.0,-2.7540481452618417,-2.6946688529885847,4.035207803152593,4.39233788533624,6.980764829426491,0.9917808219178083,1.0,1.0,0.0,1.0
depth linear,depth_only_linear,cv_oof,90.0,1047,12.904661240134478,12.876586275545804,0.1433851248903831,0.14307318083939782,12.94102343939278,0.0,-12.904661240134478,-12.876586275545804,14.24820789626624,14.555773925343747,15.876838225960299,0.0,0.0,1.0,0.0,1.0
depth linear,depth_only_linear,cv_oof,100.0,1066,22.81272622578765,22.78239237496595,0.22812726225787647,0.2278239237496595,22.833343865333173,0.0,-22.81272622578765,-22.78239237496595,24.119149937268666,24.45902992828502,25.77796181395547,0.0,0.0,0.0,0.0,1.0
depth linear,depth_only_linear,cv_oof,115.0,1139,37.73392385702126,37.68615672542569,0.32812107701757626,0.32770571065587556,37.74269581778845,0.0,-37.73392385702126,-37.68615672542569,38.82224436040361,39.14984913298487,40.58717520543277,0.0,0.0,0.0,0.0,1.0
depth linear,depth_only_linear,cv_oof,125.0,1018,47.7734445541101,47.72870714351804,0.38218755643288077,0.3818296571481443,47.78058309635203,0.0,-47.7734445541101,-47.72870714351804,48.86922492835612,49.214804180955795,50.481304117549286,0.0,0.0,0.0,0.0,1.0
depth linear,depth_only_linear,cv_oof,150.0,1018,72.78747682297603,72.72740378648689,0.48524984548650685,0.4848493585765793,72.79223475988465,0.0,-72.78747682297603,-72.72740378648689,73.8846341096707,74.22995159090387,76.06156974617775,0.0,0.0,0.0,0.0,1.0
depth linear,depth_only_linear,test,20.0,177,57.075083801353635,57.12141232218174,2.853754190067682,2.856070616109087,57.081881843571246,0.0,57.075083801353635,57.12141232218174,58.25267691191015,58.39861142563877,58.586803837168034,0.0,0.0,0.0,1.0,0.0
depth linear,depth_only_linear,test,30.0,193,47.03937250896307,47.08627261078959,1.5679790836321021,1.569542420359653,47.04871264856582,0.0,47.03937250896307,47.08627261078959,48.31567807180563,48.53042417470689,48.586803837168034,0.0,0.0,0.0,1.0,0.0
depth linear,depth_only_linear,test,40.0,186,37.18513008750135,37.27413665148333,0.9296282521875338,0.9318534162870833,37.198084501710966,0.0,37.18513008750135,37.27413665148333,38.466794001822755,38.58680372874357,38.586803837168034,0.0,0.0,0.0,1.0,0.0
depth linear,depth_only_linear,test,50.0,186,27.28240921296189,27.290807619403076,0.5456481842592379,0.5458161523880616,27.301179512562488,0.0,27.28240921296189,27.290807619403076,28.586803837168034,28.586803837168034,28.586803837168034,0.0,0.0,0.0,1.0,0.0
