model_name,model_family,num_features,feature_names,cv_mae,cv_median_absolute_error,cv_mean_relative_error,cv_median_relative_error,cv_rmse,cv_r2,cv_mean_signed_error,cv_median_signed_error,cv_p90_absolute_error,cv_p95_absolute_error,cv_max_absolute_error,cv_within_5m_rate,cv_within_10m_rate,cv_within_20m_rate,cv_overprediction_rate,cv_underprediction_rate,rank
random_forest_top_24,random_forest,15,bbox_only__bbox_midpoint__object_depth | bbox_expand_1_5x__bbox_midpoint__object_depth | bbox_only__inner50_median__object_depth | bbox_expand_2x__bbox_midpoint__object_depth | bbox_expand_1_5x__inner50_median__object_depth | bbox_expand_4x__bbox_midpoint__object_depth | bbox_expand_2x__inner50_median__object_depth | bbox_expand_4x__inner50_median__object_depth | bbox_only__bbox_mean__object_depth | bbox_expand_4x__bbox_mean__object_depth | bbox_expand_2x__bbox_mean__object_depth | full_image__bbox_midpoint__object_depth | full_image__inner50_median__object_depth | bbox_expand_1_5x__bbox_mean__object_depth | full_image__bbox_mean__object_depth,20.91989393894323,16.564543650793656,0.3783923538594781,0.2268771164021162,26.83476812023357,0.5045655357561546,0.2720174717586995,1.1657275132275142,45.34467923280424,53.63292460317462,97.1455555555555,0.16980881571959638,0.3218268720127456,0.5749468932554435,0.5217737652681891,0.4782262347318109,1
random_forest_top_12,random_forest,12,bbox_only__bbox_midpoint__object_depth | bbox_expand_1_5x__bbox_midpoint__object_depth | bbox_only__inner50_median__object_depth | bbox_expand_2x__bbox_midpoint__object_depth | bbox_expand_1_5x__inner50_median__object_depth | bbox_expand_4x__bbox_midpoint__object_depth | bbox_expand_2x__inner50_median__object_depth | bbox_expand_4x__inner50_median__object_depth | bbox_only__bbox_mean__object_depth | bbox_expand_4x__bbox_mean__object_depth | bbox_expand_2x__bbox_mean__object_depth | full_image__bbox_midpoint__object_depth,21.13536967921403,16.834283309283315,0.38316800489615804,0.22784679232804234,27.116662069757435,0.4941019813482359,0.22803985344686598,1.0872625060125145,46.18698749398749,54.10180224867725,100.87912037037036,0.16834838024429102,0.3201009028146575,0.5696362187997875,0.5197822623473181,0.4802177376526819,2
