variant_name,model_family,true_distance_m,count,mae,mean_relative_error,mean_signed_error,within_10m_rate
depth_repeated_16_with_geometry,rf,75.0,24,41.55270918510502,0.5540361224680669,41.55270918510502,0.0
depth_repeated_16_with_geometry,rf,9.0,26,15.565367826617821,1.729485314068647,15.565367826617821,0.0
depth_repeated_16_with_geometry,xgb,10.0,19,10.156144694278115,1.0156144694278115,10.156144694278115,0.3684210526315789
depth_repeated_16_with_geometry,xgb,15.0,44,13.914816292849453,0.927654419523297,13.914816292849453,0.20454545454545456
depth_repeated_16_with_geometry,xgb,20.0,46,17.373762628306512,0.8686881314153254,17.373762628306512,0.2608695652173913
depth_repeated_16_with_geometry,xgb,25.0,42,19.972070875621977,0.798882835024879,19.972070875621977,0.047619047619047616
depth_repeated_16_with_geometry,xgb,30.0,35,26.855629403250557,0.8951876467750184,26.855629403250557,0.0
depth_repeated_16_with_geometry,xgb,35.0,47,28.785776503542635,0.8224507572440755,28.785776503542635,0.3829787234042553
depth_repeated_16_with_geometry,xgb,4.0,18,15.298191706339518,3.8245479265848794,15.298191706339518,0.0
depth_repeated_16_with_geometry,xgb,40.0,37,32.12096745259053,0.8030241863147631,32.12096745259053,0.1891891891891892
depth_repeated_16_with_geometry,xgb,45.0,39,41.32790364974584,0.9183978588832409,41.32790364974584,0.07692307692307693
depth_repeated_16_with_geometry,xgb,5.0,6,18.334264437357586,3.666852887471517,18.334264437357586,0.0
depth_repeated_16_with_geometry,xgb,50.0,42,34.085821787516274,0.6817164357503255,34.085821787516274,0.0
depth_repeated_16_with_geometry,xgb,55.0,20,19.174369239807127,0.3486248952692205,19.174369239807127,0.05
depth_repeated_16_with_geometry,xgb,60.0,13,12.397468566894531,0.20662447611490892,12.397468566894531,0.3076923076923077
depth_repeated_16_with_geometry,xgb,65.0,19,24.96794329191509,0.3841222044910014,24.96794329191509,0.15789473684210525
depth_repeated_16_with_geometry,xgb,70.0,12,35.30327479044596,0.5043324970063708,35.30327479044596,0.08333333333333333
depth_repeated_16_with_geometry,xgb,75.0,24,31.963008562723797,0.4261734475029839,31.963008562723797,0.0
depth_repeated_16_with_geometry,xgb,9.0,26,12.412218680748573,1.3791354089720638,12.412218680748573,0.0
depth_repeated_8_with_geometry,ensemble,10.0,19,10.228180065025645,1.0228180065025643,10.228180065025645,0.21052631578947367
depth_repeated_8_with_geometry,ensemble,15.0,44,15.415638306555076,1.027709220437005,15.415638306555076,0.1590909090909091
depth_repeated_8_with_geometry,ensemble,20.0,46,20.87546928023011,1.0437734640115055,20.87546928023011,0.0
depth_repeated_8_with_geometry,ensemble,25.0,42,22.52746441659369,0.9010985766637477,22.52746441659369,0.023809523809523808
depth_repeated_8_with_geometry,ensemble,30.0,35,29.453162231987847,0.9817720743995951,29.453162231987847,0.0
depth_repeated_8_with_geometry,ensemble,35.0,47,31.510242027952053,0.9002926293700586,31.510242027952053,0.0851063829787234
depth_repeated_8_with_geometry,ensemble,4.0,18,15.969515161999361,3.9923787904998402,15.969515161999361,0.0
depth_repeated_8_with_geometry,ensemble,40.0,37,33.906082712863835,0.8476520678215959,33.906082712863835,0.08108108108108109
depth_repeated_8_with_geometry,ensemble,45.0,39,43.512349942842754,0.9669411098409503,43.512349942842754,0.05128205128205128
depth_repeated_8_with_geometry,ensemble,5.0,6,17.093145487887266,3.4186290975774534,17.093145487887266,0.0
depth_repeated_8_with_geometry,ensemble,50.0,42,37.07991435659081,0.7415982871318162,37.07991435659081,0.0
depth_repeated_8_with_geometry,ensemble,55.0,20,20.91154728102976,0.38020995056417745,20.91154728102976,0.0
depth_repeated_8_with_geometry,ensemble,60.0,13,13.64006626796823,0.2273344377994705,13.64006626796823,0.15384615384615385
depth_repeated_8_with_geometry,ensemble,65.0,19,25.603653811469595,0.39390236633030146,25.603653811469595,0.10526315789473684
depth_repeated_8_with_geometry,ensemble,70.0,12,39.58104845977192,0.5654435494253132,39.58104845977192,0.0
depth_repeated_8_with_geometry,ensemble,75.0,24,40.26797429872212,0.5369063239829617,40.26797429872212,0.0
depth_repeated_8_with_geometry,ensemble,9.0,26,13.85212786021871,1.5391253178020792,13.85212786021871,0.0
depth_repeated_8_with_geometry,rf,10.0,19,10.238128654970762,1.0238128654970762,10.238128654970762,0.0
depth_repeated_8_with_geometry,rf,15.0,44,16.482855229787045,1.0988570153191366,16.482855229787045,0.20454545454545456
depth_repeated_8_with_geometry,rf,20.0,46,23.72788762364849,1.1863943811824247,23.72788762364849,0.0
depth_repeated_8_with_geometry,rf,25.0,42,25.584835792514372,1.0233934317005746,25.584835792514372,0.0
depth_repeated_8_with_geometry,rf,30.0,35,32.8895505050505,1.0963183501683498,32.8895505050505,0.0
depth_repeated_8_with_geometry,rf,35.0,47,33.56024105917723,0.9588640302622066,33.56024105917723,0.02127659574468085
depth_repeated_8_with_geometry,rf,4.0,18,16.419506172839508,4.104876543209877,16.419506172839508,0.0
