variant_name,model_name,split_name,true_distance_m,mean_true_distance_m,mean_predicted_distance_m,count,mae,median_absolute_error,mean_relative_error,median_relative_error,rmse,r2,mean_signed_error,median_signed_error,p90_absolute_error,p95_absolute_error,max_absolute_error,within_5m_rate,within_10m_rate,within_20m_rate,overprediction_rate,underprediction_rate
geometry_dropout_030,blend,real_external,40.0,40.0,79.48648015916635,37,39.486480159166355,47.16345509660697,0.987162003979159,1.179086377415174,45.85061667245529,0.0,39.486480159166355,47.16345509660697,68.92687748442152,72.76274471615895,75.72583822635066,0.0,0.05405405405405406,0.3783783783783784,1.0,0.0
geometry_dropout_030,blend,real_external,45.0,45.0,93.30962507482182,39,48.30962507482183,58.79480054976854,1.0735472238849295,1.3065511233281897,52.99654854845763,0.0,48.30962507482183,58.79480054976854,71.04629619438,72.90386839982365,78.30790724494508,0.0,0.05128205128205128,0.10256410256410256,1.0,0.0
geometry_dropout_030,blend,real_external,5.0,5.0,20.47834585752134,6,15.47834585752134,15.282130394829643,3.0956691715042677,3.0564260789659285,15.48279267437578,0.0,15.47834585752134,15.282130394829643,15.976563292100696,16.068238046942817,16.15991280178494,0.0,0.0,1.0,1.0,0.0
geometry_dropout_030,blend,real_external,50.0,50.0,92.8261013304345,42,42.82610133043448,44.45823528445115,0.8565220266086897,0.8891647056890231,46.81014717414977,0.0,42.82610133043448,44.45823528445115,65.25903141640656,66.73294521712371,72.99530134539671,0.0,0.023809523809523808,0.16666666666666666,1.0,0.0
geometry_dropout_030,blend,real_external,55.0,55.0,80.94698049303494,20,25.946980493034935,27.941876304247685,0.4717632816915443,0.5080341146226852,27.493731867747588,0.0,25.946980493034935,27.941876304247685,34.73609466278584,38.00643621477349,45.40508888672272,0.0,0.05,0.25,1.0,0.0
geometry_dropout_030,blend,real_external,60.0,60.0,81.82672102530712,13,21.826721025307123,22.88107807152157,0.3637786837551188,0.3813513011920262,23.326991127440046,0.0,21.826721025307123,22.88107807152157,26.299064161269147,32.21995653121779,41.00175235913176,0.0,0.07692307692307693,0.3076923076923077,1.0,0.0
geometry_dropout_030,blend,real_external,65.0,65.0,99.92128988692207,19,34.921289886922075,38.40135351918872,0.537250613644955,0.5907900541413649,36.33656995890681,0.0,34.921289886922075,38.40135351918872,44.203237659534054,44.67287939033308,45.12128929256056,0.0,0.0,0.10526315789473684,1.0,0.0
geometry_dropout_030,blend,real_external,70.0,70.0,116.69784099707825,12,46.69784099707825,49.409570993554965,0.6671120142439751,0.7058510141936424,47.362368748537726,0.0,46.69784099707825,49.409570993554965,54.94393743760441,55.503280200099425,55.99105754049734,0.0,0.0,0.0,1.0,0.0
geometry_dropout_030,blend,real_external,75.0,75.0,121.39858794654128,24,46.39858794654129,46.99472317745518,0.6186478392872173,0.6265963090327358,46.75326400307283,0.0,46.39858794654129,46.99472317745518,53.40497652643543,54.376788765783886,58.7335838205812,0.0,0.0,0.0,1.0,0.0
geometry_dropout_030,blend,real_external,9.0,9.0,23.34026344509474,26,14.340263445094742,14.131043147350494,1.5933626050105272,1.570115905261166,14.381687935402129,0.0,14.340263445094742,14.131043147350494,15.695228621031747,16.03993144928463,17.37198693692646,0.0,0.0,1.0,1.0,0.0
