model_name,split_name,grouping,weather,time_of_day,distance_range,count,mean_true_distance_m,std_true_distance_m,mean_prediction_m,mae,median_absolute_error,mean_relative_error,median_relative_error,rmse,r2,mean_signed_error,median_signed_error,p90_absolute_error,p95_absolute_error,max_absolute_error,within_5m_rate,within_10m_rate,within_20m_rate,overprediction_rate,underprediction_rate
raw_depth_geometry_metadata_rf__rf_unbounded,cv_oof,weather,clear_sky,,,25656,77.14764577486747,37.76205841489366,77.0053086066296,7.73401468656277,5.637903439153444,0.10081488277731879,0.07880830687830692,10.677160100022803,0.9200533647228204,-0.14233716823787695,0.1949972264891695,17.968164682539694,22.641457581111865,51.6811838624339,0.4633224197068912,0.7070860617399439,0.9255144995322732,0.5312207670720299,0.45981446835048334
raw_depth_geometry_metadata_rf__rf_unbounded,cv_oof,weather,light_rain,,,25560,77.29890453834116,38.46269068460769,77.21446044464669,7.8475339188413065,5.572966269841272,0.10125243471470234,0.07563740079365067,11.049302177418733,0.9174740795251249,-0.08444409369447312,0.06666666666666643,18.613506603146366,23.932007733007726,64.08048296610798,0.46443661971830985,0.7068466353677622,0.9158450704225352,0.519640062597809,0.4667057902973396
raw_depth_geometry_metadata_rf__rf_unbounded,cv_oof,time_of_day,,10AM,,33992,77.04283360790774,37.95557412334892,76.85330418023631,7.862885129063272,5.675724691974715,0.10127902055165935,0.07815155053629862,10.975516010638858,0.9163821945745633,-0.18952942767142764,0.1225000000000005,18.36435050268714,23.322342487373685,64.08048296610798,0.4615791951047305,0.7013120734290421,0.9204224523417275,0.5259472817133443,0.46096140268298424
raw_depth_geometry_metadata_rf__rf_unbounded,cv_oof,time_of_day,,8PM,,17224,77.578959591268,38.42049733358124,77.61566946599314,7.64814540506964,5.49577010952008,0.10054821163787031,0.07519058574150003,10.64193626718313,0.9232788078157836,0.03670987472512007,0.10555555555555429,18.100972730972746,23.014071765274135,47.925791338291305,0.46841616349280074,0.7181258708778449,0.9212145843009754,0.5244426381792847,0.46777751973989784
raw_depth_geometry_metadata_rf__rf_unbounded,cv_oof,distance_range,,,far,12700,129.4283464566929,14.719288848138296,123.1984289083557,11.882887980228691,10.18115456098053,0.09051531103439416,0.07861641352702131,14.661989411899636,0.007770471636078358,-6.2299175483372276,-6.2665515318015395,24.195912878787894,28.312043452328368,55.22833333333334,0.2511023622047244,0.4931496062992126,0.8231496062992126,0.3197637795275591,0.6802362204724409
raw_depth_geometry_metadata_rf__rf_unbounded,cv_oof,distance_range,,,mid,17092,84.94734378656682,11.168697191096301,86.36821172485938,9.007710879717058,7.344688678767625,0.10632910493922128,0.08760653076978586,11.639785185397338,-0.08613772411710552,1.4208679382925733,0.41668864768129055,18.66710494244318,23.20018816368814,55.49117604617601,0.3527966300023403,0.6377252515796864,0.9189679382167095,0.5145682190498478,0.4854317809501521
raw_depth_geometry_metadata_rf__rf_unbounded,cv_oof,distance_range,,,near,21424,40.113890963405524,14.297271517198844,42.4021790813781,4.393874909401137,2.6520634920634905,0.10304319231164612,0.06646902557319229,6.83033080384227,0.771767679541788,2.2882881179725736,0.7330687830687879,10.46468253968254,14.412227988061318,64.08048296610798,0.6786314413741599,0.8889563106796117,0.9798823749066468,0.6560399551904407,0.31693427931292006
raw_depth_geometry_metadata_rf__rf_unbounded,cv_oof,weather__distance_range,clear_sky,,far,6120,129.83333333333334,14.695882220825192,123.32705031686675,12.398156844391716,11.116956686353205,0.09404484849550021,0.08519437516388612,15.071364629497296,-0.05175316788376194,-6.5062830164665835,-7.052267549576328,24.54694444444444,28.349306025304674,48.038908730158724,0.23333333333333334,0.4549019607843137,0.8112745098039216,0.3191176470588235,0.6808823529411765
raw_depth_geometry_metadata_rf__rf_unbounded,cv_oof,weather__distance_range,clear_sky,,mid,8860,85.05643340857787,11.234579515748619,86.74051092102076,8.680342684083158,7.194778207903223,0.10282597050554569,0.08547243523672088,11.133009529466113,0.017999934464397294,1.6840775124428817,0.9142374449398574,17.750841207038555,21.762556948452765,51.6811838624339,0.358803611738149,0.6522573363431151,0.9325056433408578,0.5344243792325056,0.46557562076749437
raw_depth_geometry_metadata_rf__rf_unbounded,cv_oof,weather__distance_range,clear_sky,,near,10676,40.382165605095544,14.263618131600492,42.37221083853696,4.27494611556766,2.737089947089949,0.10302679477925203,0.0676040564373898,6.394605978820658,0.799012905422988,1.9900452334414187,0.744007936507936,10.09083570296805,13.45193743158182,47.925791338291305,0.6819033345822405,0.8971524915698763,0.9852004496065943,0.6501498688647434,0.32830648182840017
raw_depth_geometry_metadata_rf__rf_unbounded,cv_oof,weather__distance_range,light_rain,,far,6580,129.0516717325228,14.731035573217985,123.07879927004447,11.403640951554264,9.3008432104388,0.08723251935324385,0.07269256384517275,14.270696275792499,0.06152270566330387,-5.972872462478312,-5.772821926025401,24.004571789321766,28.232205808080774,55.22833333333334,0.267629179331307,0.5287234042553192,0.8341945288753799,0.3203647416413374,0.6796352583586626
raw_depth_geometry_metadata_rf__rf_unbounded,cv_oof,weather__distance_range,light_rain,,mid,8232,84.82993197278911,11.096153567757591,85.96751069497725,9.360053228273467,7.534065466697058,0.11009948529422198,0.09036690995842808,12.161649146427134,-0.20126831787670163,1.1375787221881355,-0.17242384159051483,19.66406755674098,24.660924580739568,55.49117604617601,0.3463313896987366,0.6220845481049563,0.9043974732750243,0.4931972789115646,0.5068027210884354
raw_depth_geometry_metadata_rf__rf_unbounded,cv_oof,weather__distance_range,light_rain,,near,10748,39.847413472273914,14.325648510845257,42.43194656933604,4.512007008672275,2.555317460317463,0.10305947999827055,0.0651450066137567,7.237212866277301,0.744780348856017,2.584533097062135,0.7238095238095248,11.035653679653684,15.351048819190957,64.08048296610798,0.6753814663193152,0.8808150353554149,0.9745999255675475,0.6618905842947526,0.30563825828061036
raw_depth_geometry_metadata_rf__rf_unbounded,cv_oof,time_of_day__distance_range,,10AM,far,8176,129.93639921722112,14.714200509147771,123.65073188560484,12.328337349088187,10.927783189033164,0.09380144340607187,0.08357101088874977,15.060042236687206,-0.04756032098622831,-6.285667331616283,-6.565339345595476,24.451075928447395,28.457905205841843,55.22833333333334,0.23617906066536204,0.46135029354207435,0.8137230919765166,0.3313356164383562,0.6686643835616438
raw_depth_geometry_metadata_rf__rf_unbounded,cv_oof,time_of_day__distance_range,,10AM,mid,11580,84.94645941278065,11.166299860585184,85.85733957562883,8.921921112082536,7.280193496590556,0.10520993923896324,0.08722988387274105,11.570143153436122,-0.07364051629401747,0.9108801628481686,-0.0875634867350712,18.369764674982164,22.933715421152947,55.49117604617601,0.35682210708117446,0.642573402417962,0.9232297063903282,0.4968911917098446,0.5031088082901555
raw_depth_geometry_metadata_rf__rf_unbounded,cv_oof,time_of_day__distance_range,,10AM,near,14236,40.23602135431301,14.203610521903618,42.65251050239575,4.4368403106952785,2.649877946127951,0.10237600231222017,0.06626344596761283,6.96291366639651,0.759682990627417,2.416489148082731,0.7861507936507941,10.549183841520804,14.519243071556572,64.08048296610798,0.6762433267771846,0.886906434391683,0.9794183759483001,0.6613515032312447,0.30738971621241923
raw_depth_geometry_metadata_rf__rf_unbounded,cv_oof,time_of_day__distance_range,,8PM,far,4524,128.51016799292663,14.68395712596478,122.3810042527436,11.077849509893754,8.905158730158718,0.08457644757930202,0.07017871960622424,13.913751004426809,0.10215320099003844,-6.129163740183038,-5.977349099823044,23.75715649668961,27.9667390734266,43.09600958814657,0.2780725022104332,0.5506189213085765,0.8401856763925729,0.2988505747126437,0.7011494252873564
