model_name,split_name,grouping,weather,time_of_day,distance_range,count,mean_true_distance_m,std_true_distance_m,mean_prediction_m,mae,median_absolute_error,mean_relative_error,median_relative_error,rmse,r2,mean_signed_error,median_signed_error,p90_absolute_error,p95_absolute_error,max_absolute_error,within_5m_rate,within_10m_rate,within_20m_rate,overprediction_rate,underprediction_rate
raw_depth_only_xgb__xgb_shallow,cv_oof,weather,clear_sky,,,25656,77.14764577486747,37.76205841489366,73.91263138627129,27.25894573012133,23.214370727539062,0.5063258557711316,0.29586761474609374,34.04662549217691,0.1871005537259165,-3.23501438859619,-2.696300506591797,59.58332061767578,65.87925338745117,112.53803634643555,0.12507795447458683,0.24941534144059868,0.44816027439975054,0.46589491736825694,0.5341050826317431
raw_depth_only_xgb__xgb_shallow,cv_oof,weather,light_rain,,,25560,77.29890453834116,38.46269068460769,80.50957317747793,27.558042824212375,23.905853271484375,0.5815642308537793,0.2807796312415082,34.03756868775132,0.21686301127587915,3.2106686391367787,3.792398452758789,59.04932403564453,63.832497024536124,98.53739547729492,0.11913145539906103,0.2392018779342723,0.4210485133020344,0.54679186228482,0.45320813771518
raw_depth_only_xgb__xgb_shallow,cv_oof,time_of_day,,10AM,,33992,77.04283360790774,37.95557412334892,76.21556909473173,26.530237448807462,22.26024627685547,0.5181731105970595,0.27808349609375,33.36434191489621,0.22729451289798253,-0.827264513176002,-0.5109481811523438,58.86359405517578,64.26920700073242,102.57890701293945,0.13420804895269475,0.2639444575194163,0.45957872440574254,0.4945575429512827,0.5054424570487174
raw_depth_only_xgb__xgb_shallow,cv_oof,time_of_day,,8PM,,17224,77.578959591268,38.42049733358124,79.15742780970686,29.140922833197735,26.257057189941406,0.5945969299159025,0.3137060546875,35.34157299408408,0.1538530641449697,1.5784682184388568,2.7397537231445312,60.03656005859375,65.7371295928955,112.53803634643555,0.09823502090106828,0.20558522991175104,0.38539247561542034,0.5293776126335346,0.4706223873664654
raw_depth_only_xgb__xgb_shallow,cv_oof,distance_range,,,far,12700,129.4283464566929,14.719288848138296,86.60719954573263,42.82114691096028,38.10122299194336,0.3236202768629179,0.30917474365234376,45.706180521184955,-8.642201553488173,-42.82114691096028,-38.10122299194336,63.501258850097656,68.8580862045288,112.53803634643555,0.0,0.0,0.021732283464566928,0.0,1.0
raw_depth_only_xgb__xgb_shallow,cv_oof,distance_range,,,mid,17092,84.94734378656682,11.168697191096301,81.2391372832877,12.46870469388598,10.552452087402344,0.14891419896243885,0.12103370666503906,15.666335226473631,-0.9675682134844708,-3.708206503279115,-3.4734878540039062,24.5655517578125,30.305625915527344,67.32098388671875,0.23964427802480692,0.47484203135970043,0.8128364146969342,0.40902176456821904,0.590978235431781
raw_depth_only_xgb__xgb_shallow,cv_oof,distance_range,,,near,21424,40.113890963405524,14.297271517198844,68.41282639029846,30.190226841008514,27.204151153564453,0.989537849676143,0.6241110229492187,36.55389267890378,-5.536735844967049,28.298935426892943,27.185802459716797,61.536651611328125,67.7248306274414,81.42367553710938,0.10072815533980582,0.20523711725168037,0.37766056758775207,0.8839619118745332,0.11603808812546676
raw_depth_only_xgb__xgb_shallow,cv_oof,weather__distance_range,clear_sky,,far,6120,129.83333333333334,14.695882220825192,83.48436861536861,46.34896471796472,43.811241149902344,0.35075015314269653,0.35285003662109377,49.04300376912495,-10.136860976473434,-46.34896471796472,-43.811241149902344,67.05928421020509,71.92677803039551,112.53803634643555,0.0,0.0,0.008333333333333333,0.0,1.0
raw_depth_only_xgb__xgb_shallow,cv_oof,weather__distance_range,clear_sky,,mid,8860,85.05643340857787,11.234579515748619,77.90706047548936,14.144081231541342,12.12384033203125,0.16647365716937243,0.1410237291124132,17.663526703364585,-1.4719586035456746,-7.1493729330885225,-7.645740509033203,28.467758178710938,34.46458053588867,67.32098388671875,0.20812641083521444,0.413882618510158,0.7576749435665914,0.3247178329571106,0.6752821670428893
raw_depth_only_xgb__xgb_shallow,cv_oof,weather__distance_range,clear_sky,,near,10676,40.382165605095544,14.263618131600492,65.11067619963325,27.199633558129676,23.434968948364258,0.8775523244576818,0.5351945241292317,33.88137761172327,-4.642384971854012,24.728510594537706,23.090042114257812,59.07919692993164,66.1053237915039,78.75770568847656,0.1278568752341701,0.2559010865492694,0.44342450355938556,0.8501311352566504,0.14986886474334957
