model_name,split_name,grouping,weather,time_of_day,distance_range,count,mean_true_distance_m,std_true_distance_m,mean_prediction_m,mae,median_absolute_error,mean_relative_error,median_relative_error,rmse,r2,mean_signed_error,median_signed_error,p90_absolute_error,p95_absolute_error,max_absolute_error,within_5m_rate,within_10m_rate,within_20m_rate,overprediction_rate,underprediction_rate
scale only,cv_oof,weather,clear_sky,,,6241,77.55407787213588,38.0146161323781,0.42577547921767067,77.40661947603274,79.8535508730398,0.998864639534895,0.9994209444660191,86.26661441425604,-4.149727984974586,-77.1283023929182,-79.83573023435598,124.96717895421071,149.94092579925666,149.99594770479334,0.0003204614645088928,0.000801153661272232,0.08588367248838327,0.003204614645088928,0.9967953853549111
scale only,cv_oof,weather,light_rain,,,6390,77.29890453834116,38.462690684607686,0.08979776664124162,77.20910677169992,69.98570281017268,0.9986524422046771,0.9992114265660932,86.24979046159764,-4.028480526817833,-77.20910677169992,-69.98570281017268,124.94907800557544,149.9131781719513,149.9933456461321,0.0,0.0,0.08701095461658842,0.0,1.0
scale only,cv_oof,time_of_day,,10AM,,8325,77.34534534534535,38.149354242043735,0.34863374748522896,77.20535747362202,79.53537390805204,0.9988132866659256,0.9993499093779146,86.13164794442086,-4.0974283636412,-76.99671159786011,-79.49312469824063,124.96288187670895,149.92599421021188,149.98913293045263,0.00024024024024024023,0.0006006006006006006,0.08432432432432432,0.0024024024024024023,0.9975975975975976
scale only,cv_oof,time_of_day,,8PM,,4306,77.578959591268,38.42049733358124,0.07633454408278793,77.50262504718522,79.77899763717119,0.9986490268303149,0.9991892461180083,86.5020623475682,-4.069054483597433,-77.50262504718522,-79.77899763717119,124.955654667916,149.92489684162157,149.99594770479334,0.0,0.0,0.09057129586623316,0.0,1.0
scale only,cv_oof,distance_range,,,far,3175,129.4283464566929,14.719288848138294,0.10565965668899749,129.3226868000039,124.93803609090753,0.9992120359279155,0.999543509502896,130.16345696684493,-77.19959304202128,-129.3226868000039,-124.93803609090753,149.94978925720642,149.96228718464113,149.99594770479334,0.0,0.0,0.0,0.0,1.0
scale only,cv_oof,distance_range,,,mid,4230,84.79432624113475,11.121200589874881,0.2987019943079984,84.56895875427718,79.98584537877235,0.9973593741241401,0.9994072519083801,85.35884692340274,-57.910638709292826,-84.49562424682675,-79.98584537877235,99.95258290531675,99.96733807564718,99.98862060195009,0.00047281323877068556,0.0009456264775413711,0.0014184397163120568,0.0016548463356973995,0.9983451536643027
scale only,cv_oof,distance_range,,,near,5226,39.866054343666285,14.329685440179697,0.31230264996644014,39.82676584394909,39.95197742162597,0.9996125056274245,0.9988211127371203,42.33790531683665,-7.729420629785343,-39.553751693699844,-39.950822009396575,59.94650093903054,59.96538332217231,88.78748260438442,0.0,0.00019135093761959434,0.20780711825487944,0.0024875621890547263,0.9975124378109452
scale only,cv_oof,weather__distance_range,clear_sky,,far,1530,129.83333333333334,14.695882220825192,0.061289920417762,129.77204341291556,124.9537686843594,0.9995251926636698,0.9996336579742946,130.60109960399177,-77.97731077660586,-129.77204341291556,-124.9537686843594,149.9599433773235,149.9692781453909,149.99594770479334,0.0,0.0,0.0,0.0,1.0
scale only,cv_oof,weather__distance_range,clear_sky,,mid,2172,84.76058931860037,11.144776098027783,0.5088025030157236,84.3946067817519,79.98712835771987,0.9957218791343806,0.9995000101895566,85.24828535855453,-57.50979945526092,-84.25178681558464,-79.98712835771987,99.95993619795307,99.9720689933291,99.98862060195009,0.0009208103130755065,0.001841620626151013,0.0027624309392265192,0.0032228360957642726,0.9967771639042358
scale only,cv_oof,weather__distance_range,clear_sky,,near,2539,39.885781803859786,14.333930043830462,0.5743884013423217,39.87333587955668,39.95758873046448,1.0011550803788853,0.9989239128935429,42.39713768364155,-7.748679640442932,-39.31139340251746,-39.95383604551026,59.94663908886249,59.96914388520854,88.78748260438442,0.0,0.00039385584875935406,0.20874359984245766,0.005120126033871603,0.9948798739661284
scale only,cv_oof,weather__distance_range,light_rain,,far,1645,129.0516717325228,14.731035573217984,0.14692755729385482,128.90474417522896,124.92278387116163,0.9989207716083383,0.9994587069948457,129.75508449879524,-76.58579474057863,-128.90474417522896,-124.92278387116163,149.93789011377726,149.94864832710383,149.9933456461321,0.0,0.0,0.0,0.0,1.0
