model_name,split_name,grouping,weather,time_of_day,distance_range,count,mean_true_distance_m,std_true_distance_m,mean_prediction_m,mae,median_absolute_error,mean_relative_error,median_relative_error,rmse,r2,mean_signed_error,median_signed_error,p90_absolute_error,p95_absolute_error,max_absolute_error,within_5m_rate,within_10m_rate,within_20m_rate,overprediction_rate,underprediction_rate
top_3_ols,study_04_cv,weather,clear_sky,,,720,77.5,38.37859646556485,72.42489748145363,25.80460193098021,21.395563005579007,0.46579203140413816,0.28950552197701535,32.02070069618518,0.30388100272157903,-5.0751025185463705,-6.961420180984021,56.099036669492854,62.97351701629894,83.52009601454925,0.11805555555555555,0.2388888888888889,0.4666666666666667,0.41388888888888886,0.5861111111111111
top_3_ols,study_04_cv,weather,light_rain,,,720,77.5,38.37859646556485,82.62223686345132,24.112523213376434,21.6658090073717,0.4679782034457028,0.2729525429220844,29.377915950272996,0.4140456380777565,5.122236863451313,7.925234957719425,48.80354656661392,55.565490490103365,88.11857791371808,0.1111111111111111,0.24027777777777778,0.4666666666666667,0.6069444444444444,0.39305555555555555
top_3_ols,study_04_cv,time_of_day,,10AM,,720,77.5,38.37859646556485,71.46270034168849,24.206421694256708,20.749659362870624,0.4145936109784455,0.2813521647747364,30.137493809663493,0.3833537540294165,-6.037299658311515,-5.414596089368352,51.56589698102403,58.19014564614143,88.11857791371808,0.12361111111111112,0.25972222222222224,0.4888888888888889,0.42083333333333334,0.5791666666666667
top_3_ols,study_04_cv,time_of_day,,8PM,,720,77.5,38.37859646556485,83.58443400321646,25.710703450099935,22.39481342884146,0.5191766238713955,0.27840682464701394,31.3068472626752,0.3345728867699189,6.084434003216456,8.23688020897847,53.49974009691659,59.491467870599436,86.56344052142774,0.10555555555555556,0.21944444444444444,0.4444444444444444,0.6,0.4
top_3_ols,study_04_cv,distance_range,,,far,360,130.0,14.719601443879744,94.17426351983623,36.38689201609282,34.5727967567862,0.27285731978933764,0.26957124403423105,40.11840072850676,-6.428397278521776,-35.82573648016377,-34.5727967567862,58.085240116868576,62.99357386309543,88.11857791371808,0.013888888888888888,0.06111111111111111,0.175,0.030555555555555555,0.9694444444444444
top_3_ols,study_04_cv,distance_range,,,mid,480,85.0,11.180339887498949,83.04629654635846,14.826932565025484,12.707768639424927,0.17807463559014894,0.14826066217986666,18.321034987254336,-1.6852825840335797,-1.9537034536415343,-2.501928638025106,30.477340346301027,35.11270127329971,59.25270030607122,0.19583333333333333,0.39166666666666666,0.7208333333333333,0.45208333333333334,0.5479166666666667
top_3_ols,study_04_cv,distance_range,,,near,600,40.0,14.142135623730951,63.11496586489742,26.20686891155189,23.006393210456693,0.8143501814740873,0.5687676577333687,32.12234047786658,-4.159223788879928,23.114965864897417,22.455008675972408,53.49747912933475,62.63854332709523,86.56344052142774,0.11,0.225,0.43833333333333335,0.845,0.155
top_3_ols,study_04_cv,weather__distance_range,clear_sky,,far,180,130.0,14.719601443879744,88.84310094819352,41.15689905180647,38.825339821262645,0.31047873241158425,0.3020078061023945,44.10457838243888,-7.977910004427823,-41.15689905180647,-38.825339821262645,62.0946389587289,69.60959214438017,80.46956679418486,0.0,0.005555555555555556,0.07777777777777778,0.0,1.0
top_3_ols,study_04_cv,weather__distance_range,clear_sky,,mid,240,85.0,11.180339887498949,75.87470835577035,15.696095384125991,14.614615576851527,0.18566528117789208,0.16648447559605128,19.21525967011752,-1.9538096335203585,-9.125291644229636,-10.161198720391106,30.477340346301027,35.53570734021207,59.25270030607122,0.18333333333333332,0.3458333333333333,0.6916666666666667,0.2833333333333333,0.7166666666666667
top_3_ols,study_04_cv,weather__distance_range,clear_sky,,near,300,40.0,14.142135623730951,59.81412670195629,24.680028895967826,18.727346069405847,0.7830814109806674,0.48119538655885274,31.595433079031615,-3.9913569572578265,19.814126701956297,17.046409566278612,56.2892098173959,64.32376114736702,83.52009601454925,0.13666666666666666,0.29333333333333333,0.52,0.7666666666666667,0.23333333333333334
top_3_ols,study_04_cv,weather__distance_range,light_rain,,far,180,130.0,14.719601443879744,99.50542609147894,31.61688498037918,29.803410077184736,0.235235907167091,0.2375133732067221,35.68975090601514,-4.878884552615732,-30.494573908521065,-29.803410077184736,55.552090226147726,57.26353880602615,88.11857791371808,0.027777777777777776,0.11666666666666667,0.2722222222222222,0.06111111111111111,0.9388888888888889
top_3_ols,study_04_cv,weather__distance_range,light_rain,,mid,240,85.0,11.180339887498949,90.21788473694657,13.957769745924974,11.658333378862991,0.17048399000240583,0.13965665706229283,17.380864242561415,-1.4167555345468,5.217884736946565,5.381058596827842,30.41671289041631,34.45508042278045,45.3698296728966,0.20833333333333334,0.4375,0.75,0.6208333333333333,0.37916666666666665
top_3_ols,study_04_cv,weather__distance_range,light_rain,,near,300,40.0,14.142135623730951,66.41580502783854,27.733708927135954,25.09449149844065,0.8456189519675074,0.6475375083925051,32.64074331415273,-4.32709062050203,26.41580502783854,25.09449149844065,51.546279292967064,57.244787162290045,86.56344052142774,0.08333333333333333,0.15666666666666668,0.3566666666666667,0.9233333333333333,0.07666666666666666
