model_name,model_label,test_mae,test_mean_relative_error,test_rmse,test_r2,cv_oof_mae,cv_oof_mean_relative_error,cv_oof_rmse,cv_oof_r2
rf_winner_baseline,RF Winner,7.7123895635944715,0.0989947568952183,10.863884873380792,0.9190613748411238,7.790667911668977,0.10103324866921826,10.86447585367527,0.9187427527495563
xgb_winner_baseline,XGB Winner,7.730142927591779,0.10137729214096357,10.661695776546408,0.9220460572187603,7.753606902402254,0.1027503452005498,10.641826084923329,0.922039096804804
equal_weight_blend,Equal-Weight Blend,7.632477833812474,0.09884744302837088,10.63959293450363,0.9223689360054007,7.677981034163445,0.10041237608513325,10.620548082955526,0.9223505459539445
tuned_weight_blend,Tuned Blend,7.634683601462127,0.09901584531220672,10.629107180507289,0.9225218777804123,7.676970811784171,0.10054452105160067,10.608945769489123,0.922520108052314
