model_name,model_label,test_mae,test_mean_relative_error,test_rmse,test_r2,cv_oof_mae,cv_oof_mean_relative_error,cv_oof_rmse,cv_oof_r2
raw_depth_only_xgb,Raw Depth Only XGB,26.656242516821465,0.5134541161014408,33.31796176429656,0.23872360338536602,27.40821396123987,0.543874529371422,34.04210587925677,0.20223058202698851
geometry_metadata_xgb,Geometry + Metadata XGB,8.188958078781061,0.11050604149832129,11.109977238211165,0.915352945160044,8.19292953721213,0.11125579321432151,11.111939299600675,0.914998954348729
raw_depth_geometry_metadata_xgb,Raw Depth + Geometry + Metadata XGB,7.730142927591779,0.10137729214096355,10.66169577654641,0.9220460572187603,7.753606902402254,0.1027503452005498,10.641826084923329,0.922039096804804
small_xgb_depth_only_xgb,Small RF Depth Only XGB,20.928617986324614,0.36893686859161695,26.762016565522654,0.5088397812056932,21.485049885312158,0.3874450351308976,27.501754101162124,0.47932666508313837
stacked_xgb_depth_geometry_metadata_xgb,Stacked RF Depth + Geometry + Metadata XGB,7.900032344750598,0.10646028136105734,10.714051384388604,0.9212785719935032,7.988070573184089,0.10792609832434089,10.829870781279705,0.9192595627214458
