method_id,context_window,aggregation_method,score_field,count,pearson_correlation,spearman_correlation,loocv_mae,loocv_median_absolute_error,loocv_mean_relative_error,loocv_median_relative_error,loocv_rmse,loocv_r2,loocv_mean_signed_error,loocv_median_signed_error,loocv_p90_absolute_error,loocv_p95_absolute_error,loocv_max_absolute_error,loocv_within_5m_rate,loocv_within_10m_rate,loocv_within_20m_rate,loocv_overprediction_rate,loocv_underprediction_rate,full_fit_intercept,full_fit_slope,rank,mae_gap_from_winner
bbox_expand_16x__inner50_median__object_minus_ring,bbox_expand_16x,inner50_median,object_minus_ring,480,-0.16176939812125699,-0.24382387992981416,32.184359931502996,30.879494571229767,0.6515018818509831,0.357094418363069,38.016377509923615,0.018787015121679462,-0.001239365268433327,0.02765988514736506,59.95944520673763,70.16492981829036,83.63637322739609,0.07291666666666667,0.16458333333333333,0.32708333333333334,0.50625,0.49375,80.03333694736811,-12.568211247708009,59,6.722605255236299
bbox_expand_4x__bbox_midpoint__object_minus_ring_normalized,bbox_expand_4x,bbox_midpoint,object_minus_ring_normalized,480,-0.18556658915052285,-0.2855206454847893,32.18717246294837,32.27217860282387,0.6527336140588156,0.3508621718163473,37.8697323159721,0.026342319196572372,-0.04483119014861169,0.7324169974110788,60.994681030137805,69.45872521402688,79.21947106663652,0.07708333333333334,0.15625,0.33125,0.5145833333333333,0.48541666666666666,80.8799023158857,-9.378213245265874,60,6.725417786681671
bbox_expand_4x__bbox_mean__object_minus_ring_normalized,bbox_expand_4x,bbox_mean,object_minus_ring_normalized,480,-0.17185303977986358,-0.2629072187231841,32.230042475808816,31.724380097770585,0.6548708163160663,0.349076147454388,37.95627960698728,0.021886849264748043,-0.0428040220927528,0.11405015074716829,59.652419550715756,70.1498294760148,78.08804608602534,0.075,0.1625,0.32708333333333334,0.5,0.5,79.66412088621269,-32.15123905558013,61,6.768287799542119
full_image__bbox_mean__object_minus_ring,full_image,bbox_mean,object_minus_ring,480,-0.12818172985475434,-0.16446057056170646,32.234589211152944,32.06917876296786,0.648909521931291,0.34189838572583886,38.19944855958332,0.009314034338046673,0.04969205450452516,-0.5900191369774817,58.26353183151136,72.12445085231805,74.15205110460717,0.09166666666666666,0.16875,0.3333333333333333,0.5,0.5,78.00745427637713,-77.06272090054327,62,6.772834534886247
bbox_expand_8x__bbox_mean__object_depth,bbox_expand_8x,bbox_mean,object_depth,480,-0.14631083303327574,-0.13104638670530228,32.24966159144641,31.06648014719707,0.6506484491934489,0.3604462272435884,38.12486978031909,0.013178594104924946,0.010096528424124547,1.6963638566647674,60.54377330393646,69.24613350085163,89.21534792874698,0.08125,0.15625,0.33541666666666664,0.5125,0.4875,91.2391961770723,-6.440837354792058,63,6.787906915179715
bbox_expand_10x__bbox_mean__object_minus_ring,bbox_expand_10x,bbox_mean,object_minus_ring,480,-0.14465357823182878,-0.2259121403500959,32.27555420860095,31.265420866541163,0.6541656397386518,0.36105653946760785,38.11549760528945,0.013663711887643037,0.008320148040233259,-0.06005551759176342,59.62456814098716,70.56968000082502,74.79238536703053,0.075,0.15833333333333333,0.33541666666666664,0.4979166666666667,0.5020833333333333,79.59564618722503,-26.202259510133707,64,6.813799532334254
full_image__bbox_midpoint__object_minus_ring_normalized,full_image,bbox_midpoint,object_minus_ring_normalized,480,-0.1694272575577112,-0.37760296419966916,32.28348249236108,28.93186885600685,0.6591786961620858,0.34864604831386425,38.65649682416911,-0.014534481505174446,-0.2371324374855173,-1.3236508099036328,58.40024714759641,71.84558327492525,175.65040023945164,0.08541666666666667,0.16875,0.3375,0.4979166666666667,0.5020833333333333,78.29271488518481,-71.0697658460562,65,6.821727816094384
bbox_expand_16x__bbox_mean__object_minus_ring,bbox_expand_16x,bbox_mean,object_minus_ring,480,-0.13533621101871746,-0.18192223081769757,32.29155969047467,32.99540969218217,0.6549112983292786,0.36075628357458245,38.175985656659705,0.010530660803969027,0.006335815257568811,-0.5631474146797117,59.81656860737175,70.96433495555702,78.4822434154854,0.08333333333333333,0.15625,0.3375,0.49375,0.50625,79.20864520503933,-27.985220810893516,66,6.829805014207974
bbox_expand_4x__bbox_mean__object_depth,bbox_expand_4x,bbox_mean,object_depth,480,-0.11364669820703163,-0.08049065458665387,32.29553205699243,31.858899355386654,0.6539373000976703,0.3631314929729771,38.28157941815352,0.005049398982702069,0.013547236916019756,2.5573258507186125,60.838434973430964,71.84367626898252,81.27532506001033,0.07291666666666667,0.17291666666666666,0.3375,0.5166666666666667,0.48333333333333334,90.86806427564709,-6.594492079240589,67,6.833777380725731
bbox_expand_10x__bbox_mean__object_depth,bbox_expand_10x,bbox_mean,object_depth,480,-0.146765660877416,-0.15656489174739105,32.308451912441384,31.175700209701496,0.6502986117235062,0.3612548423854423,38.11993986623912,0.013433788692037263,0.008106674673661019,2.56951116897816,59.778209221917564,69.43027307507339,85.91354483745789,0.07916666666666666,0.16458333333333333,0.32708333333333334,0.51875,0.48125,90.94387222765035,-6.153475989357144,68,6.846697236174688
bbox_expand_16x__bbox_mean__object_depth,bbox_expand_16x,bbox_mean,object_depth,480,-0.1413359215977364,-0.1614538653348413,32.31741486779579,31.156583183809204,0.6523239737092096,0.3618572801197867,38.148849610596244,0.01193681927339918,0.008502752664742274,1.4746185389574364,60.242623211370386,69.43379446819671,87.1742306322527,0.08541666666666667,0.16458333333333333,0.32083333333333336,0.5166666666666667,0.48333333333333334,89.67144838328981,-5.281725032276013,69,6.855660191529093
bbox_expand_4x__inner50_median__object_minus_ring_normalized,bbox_expand_4x,inner50_median,object_minus_ring_normalized,480,-0.14959755548475548,-0.23740613750415515,32.33167616199899,31.25089570929387,0.6574066614034885,0.35352939547711953,38.08229008095868,0.01538162298594592,-0.03475568523413888,-0.3296360434461718,59.700591929934085,70.6426252608533,75.96067273274613,0.075,0.15416666666666667,0.32916666666666666,0.4895833333333333,0.5104166666666666,79.55226271095918,-8.172719085163404,70,6.869921485732295
bbox_expand_8x__inner50_median__object_depth_percentile_5_95,bbox_expand_8x,inner50_median,object_depth_percentile_5_95,480,-0.12066149755517197,-0.11999433940471725,32.34124393832971,31.649701134874476,0.6590764786826244,0.35452810530800277,38.26137204535323,0.006099514030254882,0.008529701869701967,0.06083359285845091,62.01094404755682,69.96018299070616,82.54720108199868,0.08541666666666667,0.17291666666666666,0.33125,0.5,0.5,87.60366549121693,-19.300580649920004,71,6.879489262063014
full_image__bbox_mean__object_minus_ring_normalized,full_image,bbox_mean,object_minus_ring_normalized,480,-0.12201654541899773,-0.1584717126861709,32.3620400503431,30.719079192663393,0.6530275558632346,0.3406191785834009,38.230884045361975,0.007682832323680278,0.007206714857941657,-1.5832444058910227,58.25173089163806,72.24534676693891,72.98484992174093,0.08541666666666667,0.16458333333333333,0.33541666666666664,0.4979166666666667,0.5020833333333333,77.89695514852338,-164.22329870441644,72,6.9002853740764
bbox_expand_6x__bbox_mean__object_depth,bbox_expand_6x,bbox_mean,object_depth,480,-0.11120109604666574,-0.07541220883764756,32.36418685177817,30.996714287505355,0.6560537490979185,0.3589624644982189,38.29511279879026,0.004345800777095676,0.014019320277151337,1.6302326147256068,61.50100366052603,71.91391437151458,84.2649549799352,0.08958333333333333,0.15416666666666667,0.33958333333333335,0.5104166666666666,0.4895833333333333,88.99459715272704,-5.513845211463544,73,6.902432175511475
full_image__inner50_median__object_minus_ring_normalized,full_image,inner50_median,object_minus_ring_normalized,480,-0.1511477837162325,-0.3168737368443356,32.36877407350344,29.873847135661627,0.660148615084659,0.3486610296573659,38.56269908140806,-0.009617036793140965,-0.20238023993632812,-0.9071816544686371,58.28185778870324,72.02457492980425,148.472189033353,0.08541666666666667,0.17083333333333334,0.33541666666666664,0.4979166666666667,0.5020833333333333,78.12229951578188,-65.08658512070075,74,6.907019397236741
bbox_expand_6x__bbox_mean__object_depth_percentile_5_95,bbox_expand_6x,bbox_mean,object_depth_percentile_5_95,480,-0.10370788689355699,-0.08254661345299605,32.36903475825617,31.76743218522428,0.6611227264298052,0.34963201274679534,38.3379952823041,0.0021147051093829417,0.003769352961567544,1.5443865686751934,61.97522325928778,71.62893261785801,84.60628450283639,0.09166666666666666,0.16875,0.32916666666666666,0.50625,0.49375,87.31031967632966,-21.230408677336236,75,6.907280081989473
bbox_expand_6x__bbox_midpoint__object_minus_ring_normalized,bbox_expand_6x,bbox_midpoint,object_minus_ring_normalized,480,-0.14773926853167937,-0.2698236666628564,32.39484965129286,34.65088553583337,0.6618246269740157,0.3592190773689147,38.15894454029886,0.011413828506067647,-0.0821613922249829,-0.502634204680021,59.69255849423883,70.69928450233203,75.26566084820556,0.07916666666666666,0.16041666666666668,0.32708333333333334,0.4875,0.5125,79.54006236903383,-7.910966308109966,76,6.933094975026162
bbox_expand_6x__bbox_mean__object_minus_ring_normalized,bbox_expand_6x,bbox_mean,object_minus_ring_normalized,480,-0.1309636130279411,-0.2225628096144113,32.39548086219077,32.934264762488965,0.6613384524055977,0.3614825999932681,38.20220645646163,0.009170979479183883,-0.05698350130618716,-0.5818045595664003,59.015371013596976,71.2179518537055,76.30979455215783,0.07708333333333334,0.16041666666666668,0.32708333333333334,0.49166666666666664,0.5083333333333333,78.94728131472549,-25.46843947152356,77,6.933726185924076
bbox_expand_1_5x__bbox_mean__object_depth,bbox_expand_1_5x,bbox_mean,object_depth,480,0.07960551249208586,0.11244431857707549,32.42109908057016,33.14102118365066,0.6590740222641972,0.3660474510252376,38.41686839198522,-0.001995435618973529,0.024397818881048274,2.299647277935982,60.488048104427115,71.9018713883198,78.73906880974737,0.09583333333333334,0.16041666666666668,0.3416666666666667,0.5145833333333333,0.48541666666666666,62.5763806043668,7.409866118287432,78,6.959344404303462
bbox_expand_10x__bbox_midpoint__object_depth_percentile_5_95,bbox_expand_10x,bbox_midpoint,object_depth_percentile_5_95,480,-0.10706882106125806,-0.10878683590346491,32.466857601881905,30.999948663913152,0.6603739731483146,0.3595866121069348,38.31415774961451,0.0033552357143906697,0.009391180638385777,1.434263884022542,61.805811531433726,70.76103146366496,78.90496482473299,0.08125,0.16458333333333333,0.31875,0.5020833333333333,0.4979166666666667,86.65340434129787,-17.298130011260543,79,7.005102925615208
bbox_expand_6x__inner50_median__object_minus_ring_normalized,bbox_expand_6x,inner50_median,object_minus_ring_normalized,480,-0.12219510154835543,-0.22796355716667957,32.46857661855591,32.63731425622916,0.6627752600061623,0.36633666110551566,38.24272117924297,0.007068250165780721,-0.06211650805879951,-1.0607672979294165,59.00319557512858,71.30298039329791,74.94645860801506,0.075,0.16041666666666668,0.3333333333333333,0.49166666666666664,0.5083333333333333,78.86627441595004,-6.756837172412365,80,7.006821942289211
bbox_expand_10x__bbox_mean__object_minus_ring_normalized,bbox_expand_10x,bbox_mean,object_minus_ring_normalized,480,-0.07899152099303702,-0.17103363934928212,32.51478224807001,31.230230545409754,0.6610547012116629,0.3677304302120076,38.36967650823681,0.0004647861860891389,-0.008203498958262874,-0.8274249241781249,58.39691607819371,71.87085243279871,73.07668767309869,0.08333333333333333,0.1625,0.33541666666666664,0.4979166666666667,0.5020833333333333,78.2870123123874,-17.93025960939372,81,7.053027571803316
bbox_expand_10x__inner50_median__object_minus_ring_normalized,bbox_expand_10x,inner50_median,object_minus_ring_normalized,480,-0.08579503768189009,-0.19662836778884854,32.51680532098631,29.91403783858466,0.66174164969932,0.3724881907707999,38.344974039781874,0.0017513771237028797,-0.030180437541006692,-1.6079718193887302,58.4304658630318,71.85510863422883,73.13466508860165,0.07916666666666666,0.1625,0.33541666666666664,0.49375,0.50625,78.31466454618045,-5.360593473103755,82,7.055050644719611
bbox_expand_10x__bbox_midpoint__object_minus_ring_normalized,bbox_expand_10x,bbox_midpoint,object_minus_ring_normalized,480,-0.09743031668066507,-0.22846878162687986,32.524809414354955,30.292162199889482,0.6623507125160896,0.36844768685645124,38.32124298961143,0.0029865928584940082,-0.048802819626682016,-1.4219186430756992,58.61943251916006,71.62383544555232,73.0677749899994,0.07916666666666666,0.16041666666666668,0.3333333333333333,0.49375,0.50625,78.54407653214236,-5.986059083358654,83,7.063054738088258
bbox_expand_8x__bbox_mean__object_depth_percentile_5_95,bbox_expand_8x,bbox_mean,object_depth_percentile_5_95,480,-0.06877012392885098,-0.058025322823722296,32.55285216010673,31.462902193566364,0.6628446283958772,0.35434789337400474,38.4575386840477,-0.00411809785687689,0.010890357257744654,2.654944880086319,60.09990503070843,71.6127452150233,78.42911696893974,0.0875,0.17708333333333334,0.31875,0.5083333333333333,0.49166666666666664,83.87632778268139,-13.878064312493702,84,7.091097483840034
bbox_expand_10x__inner50_median__object_depth_percentile_5_95,bbox_expand_10x,inner50_median,object_depth_percentile_5_95,480,-0.07650300854672773,-0.06794802466572224,32.56475520591908,31.843187545439044,0.6627432692566733,0.361783378618621,38.42102999447856,-0.0022125346556975956,0.007725397126127594,1.4326578012897357,60.506760875762986,71.5576493605867,77.58006565978422,0.07916666666666666,0.17708333333333334,0.325,0.5145833333333333,0.48541666666666666,83.89983060243016,-12.555458359021081,85,7.10300052965238
bbox_only__bbox_mean__object_minus_ring,bbox_only,bbox_mean,object_minus_ring,480,0.0,0.0,32.567849686847595,32.5678496868476,0.6621463077984818,0.35378052101297996,38.45871879639066,-0.0041797237634075834,-1.8947806286936005e-15,2.505219206680586,57.62004175365344,72.65135699373695,72.65135699373695,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.5,77.5,0.0,86,7.106095010580898
bbox_only__bbox_mean__object_minus_ring_normalized,bbox_only,bbox_mean,object_minus_ring_normalized,480,0.0,0.0,32.567849686847595,32.5678496868476,0.6621463077984818,0.35378052101297996,38.45871879639066,-0.0041797237634075834,-1.8947806286936005e-15,2.505219206680586,57.62004175365344,72.65135699373695,72.65135699373695,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.5,77.5,0.0,87,7.106095010580898
bbox_only__bbox_midpoint__object_minus_ring,bbox_only,bbox_midpoint,object_minus_ring,480,0.0,0.0,32.567849686847595,32.5678496868476,0.6621463077984818,0.35378052101297996,38.45871879639066,-0.0041797237634075834,-1.8947806286936005e-15,2.505219206680586,57.62004175365344,72.65135699373695,72.65135699373695,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.5,77.5,0.0,88,7.106095010580898
bbox_only__bbox_midpoint__object_minus_ring_normalized,bbox_only,bbox_midpoint,object_minus_ring_normalized,480,0.0,0.0,32.567849686847595,32.5678496868476,0.6621463077984818,0.35378052101297996,38.45871879639066,-0.0041797237634075834,-1.8947806286936005e-15,2.505219206680586,57.62004175365344,72.65135699373695,72.65135699373695,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.5,77.5,0.0,89,7.106095010580898
bbox_only__inner50_median__object_minus_ring,bbox_only,inner50_median,object_minus_ring,480,0.0,0.0,32.567849686847595,32.5678496868476,0.6621463077984818,0.35378052101297996,38.45871879639066,-0.0041797237634075834,-1.8947806286936005e-15,2.505219206680586,57.62004175365344,72.65135699373695,72.65135699373695,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.5,77.5,0.0,90,7.106095010580898
bbox_only__inner50_median__object_minus_ring_normalized,bbox_only,inner50_median,object_minus_ring_normalized,480,0.0,0.0,32.567849686847595,32.5678496868476,0.6621463077984818,0.35378052101297996,38.45871879639066,-0.0041797237634075834,-1.8947806286936005e-15,2.505219206680586,57.62004175365344,72.65135699373695,72.65135699373695,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.5,77.5,0.0,91,7.106095010580898
bbox_expand_16x__bbox_mean__object_depth_percentile_5_95,bbox_expand_16x,bbox_mean,object_depth_percentile_5_95,480,0.034655775106898476,0.03948421145385047,32.57725302709444,32.82488370386442,0.6617017165452447,0.35728856102448264,38.51990583882022,-0.007377524751282394,0.0014703799432614535,2.8066267641650384,57.987077616445895,72.3208603474124,75.38450699169717,0.0875,0.16458333333333333,0.3229166666666667,0.5020833333333333,0.4979166666666667,74.4596281412777,6.616622530153937,92,7.115498350827746
bbox_expand_16x__bbox_midpoint__object_depth_percentile_5_95,bbox_expand_16x,bbox_midpoint,object_depth_percentile_5_95,480,-0.045194400723777034,-0.03765758411397716,32.58392323012019,32.06537357668427,0.6635645833048744,0.3583643896494384,38.50223513130864,-0.006453483523560344,0.002250686442891947,1.7608879017708148,59.251249220871735,71.54262378222268,76.9977984098785,0.09583333333333334,0.16666666666666666,0.3229166666666667,0.5,0.5,81.32116634928114,-7.4546226264816875,93,7.122168553853495
bbox_expand_16x__inner50_median__object_depth_percentile_5_95,bbox_expand_16x,inner50_median,object_depth_percentile_5_95,480,-0.024325347515057733,-0.01811539203626786,32.631454720298635,32.36819045732645,0.6639178251129156,0.358934312568875,38.53081618496194,-0.007948263114676335,0.0019899995542516534,2.0801415415106703,58.62839766337105,72.12224202854466,75.38555554800148,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.5,79.5133277685987,-4.017805710084172,94,7.169700044031938
bbox_expand_2x__bbox_mean__object_depth,bbox_expand_2x,bbox_mean,object_depth,480,-0.02405612816225689,0.018954862599146683,32.631831956901316,32.42030381009,0.6635274845070447,0.3565287345606529,38.52503086276757,-0.007645603152833136,0.020143245860803443,1.0448568156201858,58.7502933107403,72.65482994316703,74.14968335552038,0.08541666666666667,0.16666666666666666,0.3333333333333333,0.5,0.5,81.26707335449466,-1.8880633663607855,95,7.170077280634619
bbox_expand_10x__bbox_mean__object_depth_percentile_5_95,bbox_expand_10x,bbox_mean,object_depth_percentile_5_95,480,-0.015791353460721375,-0.0017073313738201978,32.64543253067721,32.60857089863792,0.663872511979435,0.3587296365598093,38.5334404918721,-0.00808556909124647,0.007494160147778454,2.3898587282646844,58.282442411385766,72.54195372729934,74.5259831002803,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.5,78.90276319469719,-3.0816163044948146,96,7.183677854410515
full_image__bbox_midpoint__object_depth_percentile_5_95,full_image,bbox_midpoint,object_depth_percentile_5_95,480,-0.10527499432179187,-0.0932075559346245,32.67130578513191,31.591795113965745,0.6597926849251036,0.3602675293563567,38.3192761643944,0.00308893300381885,0.003917794573222485,2.868362086567501,60.412771614002054,70.06802059172632,80.52269583706621,0.075,0.15625,0.31666666666666665,0.525,0.475,83.7065771617389,-16.33615702963539,97,7.209551108865217
full_image__bbox_mean__object_depth,full_image,bbox_mean,object_depth,480,-0.05551272306010477,-0.04606411701211916,32.67377286061916,31.02631503221781,0.6627772473299773,0.3573436027003949,38.473927268249064,-0.004974085052912303,0.0029642188163734318,1.7793231713436128,59.34875785298181,71.7040195134495,77.12398504661735,0.08541666666666667,0.15625,0.3333333333333333,0.5145833333333333,0.48541666666666666,80.80603036231398,-1.6505330655017054,98,7.212018184352463
full_image__bbox_midpoint__object_depth,full_image,bbox_midpoint,object_depth,480,-0.07767277991240211,-0.06810093807503576,32.67511534506723,32.4172676196161,0.6612296844722593,0.35666181576253664,38.41595424978638,-0.001947750555030714,0.0016782050092236508,2.1989411828229493,59.51664974550472,71.26643034042577,78.65742089533155,0.08333333333333333,0.15833333333333333,0.32916666666666666,0.51875,0.48125,82.18305390348706,-2.315591325594601,99,7.2133606688005365
full_image__inner50_median__object_depth,full_image,inner50_median,object_depth,480,-0.07148954650551392,-0.06256723155059492,32.67801020408688,32.02909163114748,0.6617110436238166,0.35628325426178653,38.433812224401365,-0.0028794944954184665,0.00182157474839831,1.811612212413607,59.3768282515563,71.39028489082271,78.24108770909163,0.08541666666666667,0.15416666666666667,0.33125,0.5166666666666667,0.48333333333333334,81.79857378635991,-2.1317532007867275,100,7.216255527820184
full_image__inner50_median__object_depth_percentile_5_95,full_image,inner50_median,object_depth_percentile_5_95,480,-0.09748132570924675,-0.08456169749765355,32.682476345188114,32.00077488187982,0.6605986438009751,0.35882749255838786,38.349984078380515,0.0014905037768333518,0.004235748696095243,2.6477754210667754,60.219732978488196,70.29011048330537,80.00653352267027,0.07291666666666667,0.15625,0.32708333333333334,0.5229166666666667,0.47708333333333336,83.22183761998971,-15.120662097775297,101,7.220721668921417
full_image__bbox_mean__object_depth_percentile_5_95,full_image,bbox_mean,object_depth_percentile_5_95,480,-0.07118776066473544,-0.06200623240332772,32.695192598376394,31.894041298330045,0.6628031708585425,0.3557601159487769,38.43490836961153,-0.002936700229997591,0.0027753022625726467,2.0187025034255583,59.91397851542187,70.97473420282289,78.30309286267847,0.08125,0.15416666666666667,0.32916666666666666,0.5208333333333334,0.4791666666666667,81.67260856006072,-11.17272617018585,102,7.233437922109697
bbox_expand_8x__bbox_mean__object_minus_ring_normalized,bbox_expand_8x,bbox_mean,object_minus_ring_normalized,480,-0.0786072245201446,-0.1732244239527273,32.71132467915115,30.701596622670586,0.668730526884227,0.36343180788071405,38.79335129550676,-0.021730651023431413,-0.2398975585698603,-1.6365418619942957,58.12128676765776,72.18434665170001,129.63599294597532,0.08333333333333333,0.16458333333333333,0.3333333333333333,0.4979166666666667,0.5020833333333333,77.97924064756485,-7.535714236835859,103,7.24957000288445
bbox_expand_8x__inner50_median__object_minus_ring_normalized,bbox_expand_8x,inner50_median,object_minus_ring_normalized,480,-0.07888948235292625,-0.20508444815260682,32.7713013716412,30.74845520892913,0.6711367411130268,0.3570517482114138,39.08704061430349,-0.0372594584334105,-0.31594069193858254,-1.9162479316497993,58.07628310850408,72.2071043511156,167.0788711500427,0.08541666666666667,0.16458333333333333,0.3333333333333333,0.4979166666666667,0.5020833333333333,77.95554329789762,-2.0509926372371243,104,7.309546695374504
bbox_expand_16x__bbox_mean__object_minus_ring_normalized,bbox_expand_16x,bbox_mean,object_minus_ring_normalized,480,-0.030301998144582926,-0.1406675354621652,32.79704926125647,35.72268014064049,0.6654502347717284,0.3779221270881967,38.791510679569775,-0.021633697857884382,-0.18708654980168832,0.9894222313578993,57.84431362929913,72.44990941957055,114.76737137767992,0.08125,0.16458333333333333,0.33125,0.5,0.5,77.70786803491337,-6.02865184808492,105,7.3352945849897715
bbox_expand_16x__inner50_median__object_minus_ring_normalized,bbox_expand_16x,inner50_median,object_minus_ring_normalized,480,-0.02678135316605877,-0.18992316782868923,32.82594820520536,36.154017410188516,0.665814973084722,0.37897607707187775,38.90046313717946,-0.027380615979897716,-0.22465853867148175,1.2320660128531529,57.79438734685526,72.48296456394768,130.95939510515606,0.08125,0.16458333333333333,0.33125,0.5,0.5,77.67604941761624,-1.4516351751502925,106,7.36419352893866
bbox_expand_16x__bbox_midpoint__object_minus_ring_normalized,bbox_expand_16x,bbox_midpoint,object_minus_ring_normalized,480,-0.03383408107280531,-0.22013683143524834,32.8664751760035,35.780619120708856,0.6664012119336545,0.3781323119304324,39.09624486351517,-0.03774802541076294,-0.2705574163656365,0.9139699088816329,57.8582878245828,72.41723038114858,158.29838489863147,0.08333333333333333,0.16458333333333333,0.33125,0.5,0.5,77.74353402375567,-1.79782617966595,107,7.404720499736801
bbox_expand_8x__bbox_midpoint__object_minus_ring_normalized,bbox_expand_8x,bbox_midpoint,object_minus_ring_normalized,480,-0.0881056635142762,-0.2507947563769916,32.88630909709202,30.60552871496811,0.6754569182519291,0.3567559432245938,39.78660506881664,-0.07472064015976398,-0.44490974911507997,-1.7719754762049575,58.20093781074901,72.07879374812444,236.13466971443034,0.08541666666666667,0.16458333333333333,0.3333333333333333,0.4979166666666667,0.5020833333333333,78.08150615212608,-2.278332697896479,108,7.42455442082532
