model_name,selected_candidate_name,num_features,feature_names,oof_mae,oof_mean_relative_error,oof_rmse,oof_r2,num_folds,mean_count,mean_mae,mean_median_absolute_error,mean_mean_relative_error,mean_median_relative_error,mean_rmse,mean_r2,mean_mean_signed_error,mean_median_signed_error,mean_p90_absolute_error,mean_p95_absolute_error,mean_max_absolute_error,mean_within_5m_rate,mean_within_10m_rate,mean_within_20m_rate,mean_overprediction_rate,mean_underprediction_rate,param_n_estimators,param_max_depth,param_min_samples_leaf,param_max_features,param_random_state
raw_depth_only_rf,rf_shallow,1,bbox_only__inner50_median__object_depth__jitter_median,23.5039996436571,0.49337109721693456,28.981399744868266,0.22256357100118018,5,2356.8,23.504118628149637,19.830995108423206,0.4933674492095698,0.2718142908974052,28.98032318057573,0.2223887886510955,0.03822080776659337,-0.5215870127572757,47.19471332545992,55.36915633727904,82.26808734811924,0.13789923362362086,0.26850069038201674,0.5019504099850716,0.49490369876677465,0.5050963012332254,300,10,5,sqrt,20260520
geometry_metadata_rf,rf_unbounded,20,bbox_width_px__jitter_median | bbox_height_px__jitter_median | bbox_width_norm__jitter_median | bbox_height_norm__jitter_median | bbox_area_ratio__jitter_median | bbox_aspect_ratio__jitter_median | bbox_center_x_norm__jitter_median | bbox_center_y_norm__jitter_median | bbox_width_px__jitter_std | bbox_height_px__jitter_std | bbox_width_norm__jitter_std | bbox_height_norm__jitter_std | bbox_area_ratio__jitter_std | bbox_aspect_ratio__jitter_std | bbox_center_x_norm__jitter_std | bbox_center_y_norm__jitter_std | weather=clear_sky | weather=light_rain | time_of_day=10AM | time_of_day=8PM,5.589080808006568,0.08185684217344431,8.004468235724898,0.9406950227652078,5,2356.8,5.589057499334846,3.9454606535684738,0.08185556257261313,0.05627840264586777,8.002165937614913,0.9406951835428099,-0.0807812831722291,0.01333333333333293,13.082702315673817,16.857274814055764,47.436502893647784,0.5775609454974576,0.8268863038304382,0.972336451650652,0.5049213060058154,0.4725907558049684,300,,2,sqrt,20260520
raw_depth_geometry_metadata_rf,rf_unbounded,21,bbox_only__inner50_median__object_depth__jitter_median | bbox_width_px__jitter_median | bbox_height_px__jitter_median | bbox_width_norm__jitter_median | bbox_height_norm__jitter_median | bbox_area_ratio__jitter_median | bbox_aspect_ratio__jitter_median | bbox_center_x_norm__jitter_median | bbox_center_y_norm__jitter_median | bbox_width_px__jitter_std | bbox_height_px__jitter_std | bbox_width_norm__jitter_std | bbox_height_norm__jitter_std | bbox_area_ratio__jitter_std | bbox_aspect_ratio__jitter_std | bbox_center_x_norm__jitter_std | bbox_center_y_norm__jitter_std | weather=clear_sky | weather=light_rain | time_of_day=10AM | time_of_day=8PM,5.349765059873013,0.07779255355720698,7.605756822495115,0.9464559714205679,5,2356.8,5.349748661752129,3.840899528537972,0.07779151040003379,0.05468634074892731,7.604309779152312,0.9464571563209297,-0.050862693413591197,0.03162698412698006,12.461321059284485,15.848823407764414,44.83607372905884,0.5862195207629275,0.8403805017070273,0.9769189120972891,0.5120454557647188,0.46809714572775113,300,,2,sqrt,20260520
small_rf_depth_only_rf,rf_shallow,1,depth_lower_model_prediction,19.321168542213325,0.3762441498516664,24.46733668219609,0.44588543135251957,5,2356.8,19.321351196352005,15.920762335879866,0.3762456085273947,0.22347177352171435,24.465623707260143,0.4457562101598029,0.05243790004839773,0.09325431483531901,40.63227885644985,48.74981455203756,81.86794076427945,0.176676356845819,0.3346042830762294,0.5940146039842092,0.5012671146978154,0.49873288530218457,300,10,5,sqrt,20260520
stacked_rf_depth_geometry_metadata_rf,rf_deep,21,depth_lower_model_prediction | bbox_width_px__jitter_median | bbox_height_px__jitter_median | bbox_width_norm__jitter_median | bbox_height_norm__jitter_median | bbox_area_ratio__jitter_median | bbox_aspect_ratio__jitter_median | bbox_center_x_norm__jitter_median | bbox_center_y_norm__jitter_median | bbox_width_px__jitter_std | bbox_height_px__jitter_std | bbox_width_norm__jitter_std | bbox_height_norm__jitter_std | bbox_area_ratio__jitter_std | bbox_aspect_ratio__jitter_std | bbox_center_x_norm__jitter_std | bbox_center_y_norm__jitter_std | weather=clear_sky | weather=light_rain | time_of_day=10AM | time_of_day=8PM,5.49235418765853,0.08050610787827352,7.788876201403752,0.9438466365399735,5,2356.8,5.492355894089615,3.9311252065371276,0.08050521713322314,0.05610006531210378,7.787293568684379,0.9438469655772505,-0.05538587667692335,0.03511111111111056,12.818687119678895,16.239137819094367,44.55247022347497,0.5791725529382726,0.8343541564891461,0.9763247919375374,0.511791322639881,0.4686920976532508,300,24,2,sqrt,20260520
