model_name,model_label,jitter_name,count,mae,mean_relative_error,mean_signed_error,rmse
tuned_weight_blend,Tuned-Weight Blend,original,2260,6.92220055805556,0.0920929174595998,1.4718309840738408,9.619602826538921
tuned_weight_blend,Tuned-Weight Blend,scale_down,2260,8.380174566557063,0.11878974098728451,5.443320811963118,11.405590843284724
tuned_weight_blend,Tuned-Weight Blend,scale_up,2260,7.099897614083192,0.08705860313563968,-2.435717985948242,10.114424613484413
tuned_weight_blend,Tuned-Weight Blend,scale_up_more,2260,8.136461667152696,0.09812211966630296,-5.113387000524229,11.268799027944866
