model_name,split_name,grouping,weather,time_of_day,distance_range,count,mean_true_distance_m,std_true_distance_m,mean_prediction_m,mae,median_absolute_error,mean_relative_error,median_relative_error,rmse,r2,mean_signed_error,median_signed_error,p90_absolute_error,p95_absolute_error,max_absolute_error,within_5m_rate,within_10m_rate,within_20m_rate,overprediction_rate,underprediction_rate
raw_depth_only_rf__rf_shallow,cv_oof,weather,clear_sky,,,5766,81.88432188692335,36.16022521212167,80.18417862804499,29.740831878955824,30.315601033234714,0.5357246062887512,0.32986728128632015,35.86285744610074,0.01637960191294996,-1.7001432588783494,-0.91543048208257,63.13859736348219,67.23737748166909,92.2508703937566,0.10319112036073534,0.20326049254249046,0.38900450919181406,0.4953173777315297,0.5046826222684704
raw_depth_only_rf__rf_shallow,cv_oof,weather,light_rain,,,6018,80.58241940844134,37.373768087244265,82.2053062480731,31.717781021666735,31.991795949247283,0.6169287192925683,0.3410664455964369,37.54400660078984,-0.009130801777287978,1.6228868396317455,3.0259167200207173,63.25646151037023,67.21581937342613,96.90942004503927,0.08690594882020605,0.17431040212695248,0.3403123961448986,0.5456962445995347,0.45430375540046525
raw_depth_only_rf__rf_shallow,cv_oof,time_of_day,,10AM,,7479,83.28787271025539,35.7117780065363,80.72027180211143,29.605767586904566,30.396159112797648,0.5023635330565619,0.32805365790828206,35.72041047290357,-0.00048351049402328705,-2.567600908143951,-1.2872799830018806,63.14568351790549,67.31694066536336,96.90942004503927,0.10215269421045595,0.20243348041181977,0.388554619601551,0.49338146811071,0.50661853188929
raw_depth_only_rf__rf_shallow,cv_oof,time_of_day,,8PM,,4305,77.6260162601626,38.329029358477555,82.07818679726363,32.73907247851113,32.390043787547484,0.7071981994967689,0.35152854909988446,38.423590995047164,-0.004940291198076485,4.452170537101019,5.73308775800723,63.27923577844491,67.00525262342056,81.34794325394627,0.08222996515679443,0.16422764227642275,0.32171893147502906,0.5691056910569106,0.43089430894308944
raw_depth_only_rf__rf_shallow,cv_oof,distance_range,,,far,3175,129.43937007874015,14.70285288873442,82.1425484812927,47.29682159744745,42.38921757118176,0.3575781066488364,0.3396070488704695,49.64951690401655,-10.40320233795067,-47.29682159744745,-42.38921757118176,68.0621372231116,69.18710851692678,96.90942004503927,0.0,0.0,0.0015748031496062992,0.0,1.0
raw_depth_only_rf__rf_shallow,cv_oof,distance_range,,,mid,4231,84.81210115811865,11.082143396032446,80.77538166959943,10.6297084493379,10.19466447826467,0.12315801025837453,0.12660341314027398,12.818647162902858,-0.33794067346065226,-4.036719488519213,-5.4020612524911655,18.58906743977917,21.908494254091693,43.83105724186001,0.262585677144883,0.494682108248641,0.9238950602694398,0.41715906405105174,0.5828409359489483
raw_depth_only_rf__rf_shallow,cv_oof,distance_range,,,near,4378,42.77752398355413,13.832064862319337,80.9708258789474,38.19587432192904,36.526743343215195,1.1752565286775645,0.8605713133536503,41.0482676527505,-7.80674929513164,38.19330189539326,36.526743343215195,61.940260667488964,63.10469347713396,80.5384252692679,0.0015989036089538603,0.02923709456372773,0.08611238008222932,0.9993147555961627,0.0006852444038373687
raw_depth_only_rf__rf_shallow,cv_oof,weather__distance_range,clear_sky,,far,1530,129.69607843137254,14.631278083161078,82.01666663007875,47.6794118012938,42.48693699938495,0.36000657689481924,0.3403581857157925,49.98331503758223,-10.670395752501875,-47.6794118012938,-42.48693699938495,68.03769950063052,69.32477605586166,92.2508703937566,0.0,0.0,0.00130718954248366,0.0,1.0
raw_depth_only_rf__rf_shallow,cv_oof,weather__distance_range,clear_sky,,mid,2173,84.71698113207547,11.054626179181636,79.45507981108724,11.021525327364337,10.842892174350041,0.12669950520363493,0.13394334169932692,13.52513692426329,-0.4969083763822224,-5.2619013209882155,-6.221833669597174,20.971324055500105,25.686784126524724,43.83105724186001,0.271974229176254,0.48412333179935574,0.888633225954901,0.36585365853658536,0.6341463414634146
raw_depth_only_rf__rf_shallow,cv_oof,weather__distance_range,clear_sky,,near,2063,43.441589917595735,13.617671070450026,79.59310983800016,36.154319932969976,34.02618154214956,1.09687832884361,0.7088311941152188,39.359611935250534,-7.354028186243319,36.151519920404425,34.02618154214956,61.51770535800445,63.09067891103912,74.40111996754139,0.0019389238972370335,0.058167716917111006,0.15026660203587008,0.9990305380513815,0.0009694619486185168
raw_depth_only_rf__rf_shallow,cv_oof,weather__distance_range,light_rain,,far,1645,129.20060790273556,14.765107134328726,82.25963008150994,46.94097782122562,42.24813057732368,0.3553194078790164,0.33830109976187045,49.337027176513594,-10.165360494899783,-46.94097782122562,-42.24813057732368,68.07524233293566,69.13768622798818,96.90942004503927,0.0,0.0,0.00182370820668693,0.0,1.0
raw_depth_only_rf__rf_shallow,cv_oof,weather__distance_range,light_rain,,mid,2058,84.91253644314868,11.110240431640815,82.16946132875734,10.215997042170043,9.647335799223718,0.11941861836524974,0.11901233993289695,12.027721886700174,-0.17197902770655737,-2.7430751143913503,-3.46313825583443,17.866665327095944,19.117809006742974,41.936801282342714,0.25267249757045673,0.5058309037900874,0.9611273080660836,0.4713313896987366,0.5286686103012633
raw_depth_only_rf__rf_shallow,cv_oof,weather__distance_range,light_rain,,near,2315,42.18574514038877,13.993829704592567,82.19857023854748,40.01519471260833,40.9318910853231,1.2451028467153393,1.021862865487001,42.49659984030519,-8.222214045168386,40.0128250981587,40.9318910853231,62.099768696254145,63.123644659694044,80.5384252692679,0.0012958963282937365,0.0034557235421166306,0.028941684665226782,0.9995680345572354,0.00043196544276457883
