model_name,model_label,test_mae,test_mean_relative_error,test_rmse,test_r2,cv_oof_mae,cv_oof_mean_relative_error,cv_oof_rmse,cv_oof_r2
raw_depth_only_rf,Raw Depth Only RF,23.279857971682485,0.4824905078023221,28.603616505075497,0.24973730311186815,23.5039996436571,0.49337109721693456,28.981399744868266,0.22256357100118018
geometry_metadata_rf,Geometry + Metadata RF,5.402060773002105,0.07796999600572245,7.806161553051092,0.9441212695611066,5.589080808006568,0.08185684217344431,8.004468235724898,0.9406950227652078
raw_depth_geometry_metadata_rf,Raw Depth + Geometry + Metadata RF,5.210499766037984,0.07434651658151488,7.517893263993309,0.9481720810002282,5.349765059873013,0.07779255355720698,7.605756822495115,0.9464559714205679
small_rf_depth_only_rf,Small RF Depth Only RF,19.056676676776036,0.3707875795611393,24.264049192669912,0.46011903441389557,19.321168542213325,0.3762441498516664,24.46733668219609,0.44588543135251957
stacked_rf_depth_geometry_metadata_rf,Stacked RF Depth + Geometry + Metadata RF,5.3318445300662285,0.07672221611889518,7.673809009885626,0.946000040706597,5.49235418765853,0.08050610787827352,7.788876201403752,0.9438466365399735
