model_name,model_label,test_mae,test_mean_relative_error,test_rmse,test_r2,cv_oof_mae,cv_oof_mean_relative_error,cv_oof_rmse,cv_oof_r2
raw_depth_only_rf,Raw Depth Only RF,30.745281150612637,0.5665335786283879,36.76012332747502,0.011127356543778832,30.750444908558187,0.5771949348747127,36.73102261519219,0.003243226812078781
geometry_metadata_rf,Geometry + Metadata RF,7.691125158134692,0.09601666044832782,10.528466036050228,0.9188821102692663,7.80270399583293,0.09813901202587272,10.601025487075908,0.9169730826372157
raw_depth_geometry_metadata_rf,Raw Depth + Geometry + Metadata RF,7.455447625573414,0.09376445201241357,10.022046017528309,0.9264979878670478,7.633880897905884,0.09632801309104536,10.265999342430348,0.9221379882445009
small_rf_depth_only_rf,Small RF Depth Only RF,21.274422653924773,0.3478289310631555,27.076083427826216,0.463514324814026,21.41819615260242,0.3571698828023977,27.3034703544829,0.4492444810404461
stacked_rf_depth_geometry_metadata_rf,Stacked RF Depth + Geometry + Metadata RF,7.540165356159157,0.09381223128534917,10.244039061097544,0.9232057161576248,7.7160561448564655,0.09684959030340441,10.39690473148477,0.9201396360044948
